dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1767895200,5,1274.22,0.0,14.23,125.05,18.76,238.84,266.07,2.3
1767898800,5,1404.34,0.0,16.73,109.91,17.88,252.85,281.09,1.79
1767902400,5,1544.78,0.0,19.74,97.27,18.29,268.65,297.26,1.36
1767906000,5,1651.16,0.0,22.37,88.57,20.75,280.21,308.09,0.99
1767909600,5,1524.01,0.0,20.15,94.28,30.26,266.45,291.06,0.59
1767913200,5,1482.62,0.0,19.67,93.33,32.77,261.75,285.22,0.63
1767916800,5,1420.41,0.0,18.76,91.31,33.19,252.85,275.41,0.56
1767920400,5,1319.37,0.0,17.63,89.11,33.55,235.97,257.74,0.46
1767924000,5,1245.85,0.35,19.62,86.35,32.48,221.29,242.75,0.46
1767927600,5,1170.79,1.74,19.82,90.32,31.95,206.95,228.1,0.51
1767931200,5,1078.04,2.57,18.16,102.74,32.58,191.87,212.36,0.56
1767934800,5,1043.01,2.45,16.6,122.78,32.27,189.95,210.31,0.78
1767938400,5,1029.68,1.87,14.62,149.83,32.12,197.57,217.96,1.02
1767942000,5,840.66,1.15,10.04,169.29,28.75,165.99,183.23,1.15
1767945600,5,670.29,0.65,6.55,176.9,24.25,135.78,150.16,1.26
1767949200,5,587.02,0.43,5.25,179.92,21.88,122.76,135.71,1.08
1767952800,5,548.81,0.31,5.52,179.41,20.49,114.63,126.97,1.26
1767956400,5,539.01,0.16,7.26,169.43,19.36,106.28,118.51,1.79
1767960000,5,549.4,0.01,9.14,155.22,18.91,98.95,111.46,2.4
1767963600,5,586.43,0.0,10.55,140.31,19.01,95.37,108.84,3.08
1767967200,5,654.31,0.0,12.51,126.72,19.16,98.72,113.87,3.57
1767970800,5,734.32,0.0,14.26,115.04,19.28,107.54,124.42,3.59
1767974400,5,804.14,0.0,15.58,104.64,18.9,116.65,134.87,3.41
1767978000,5,880.07,0.0,17.05,95.5,18.03,126.05,145.33,3.19
1767981600,5,948.02,0.0,18.35,87.23,16.95,133.64,153.13,2.77
1767985200,5,997.56,0.0,19.32,80.05,16.12,138.12,156.81,2.28
1767988800,5,1033.52,0.0,20.47,74.96,16.79,141.98,159.2,1.8
1767992400,5,1063.13,0.0,22.39,70.72,20.99,145.76,161.44,1.25
1767996000,5,1007.08,0.0,23.29,69.58,42.6,139.76,154.19,0.29
1767999600,5,1062.53,0.0,26.67,60.47,47.35,140.92,155.55,0.24
1768003200,5,1110.89,0.0,28.79,54.53,45.77,143.22,158.19,0.28
1768006800,5,1133.0,0.01,29.65,51.01,42.15,143.77,159.19,0.36
1768010400,5,1134.11,1.46,31.94,54.83,39.68,141.7,157.6,0.48
1768014000,5,1083.8,4.49,28.18,65.98,38.56,134.78,150.67,0.55
1768017600,5,961.18,4.87,23.52,83.59,37.6,122.82,137.8,0.44
1768021200,5,900.05,4.1,20.29,101.88,34.59,120.92,135.48,0.58
1768024800,5,857.43,2.95,16.91,123.85,31.93,126.12,140.36,0.7
1768028400,5,669.26,1.53,10.68,147.57,26.75,109.5,121.12,0.43
1768032000,5,535.66,0.71,6.17,162.67,21.56,98.69,108.28,0.08
1768035600,5,492.8,0.39,4.47,171.38,19.29,96.75,105.59,0.08
1768039200,5,485.74,0.26,4.42,175.67,18.13,97.19,105.95,0.37
1768042800,5,502.46,0.13,5.75,171.96,17.33,98.24,107.37,0.97
1768046400,5,534.11,0.01,7.11,164.23,17.05,100.0,109.75,1.57
1768050000,5,576.4,0.0,7.55,156.66,17.32,103.81,114.49,2.15
1768053600,5,625.5,0.0,7.95,151.03,18.17,110.15,121.93,2.52
1768057200,5,666.06,0.0,8.07,147.1,19.22,117.93,130.55,2.27
1768060800,5,692.79,0.0,8.21,141.62,19.22,122.32,135.41,2.07
1768064400,5,737.07,0.0,8.89,134.48,18.4,127.51,141.3,2.13
1768068000,5,781.99,0.0,9.57,127.6,17.61,132.95,147.05,2.05
1768071600,5,825.88,0.0,10.19,120.44,16.83,138.96,153.15,1.76
1768075200,5,872.41,0.0,10.89,114.03,16.29,146.3,160.57,1.35
1768078800,5,924.01,0.0,11.8,107.76,15.9,153.88,168.23,1.02
1768082400,5,970.97,0.0,12.75,100.91,16.04,160.17,174.43,0.75
1768086000,5,1028.75,0.0,14.32,93.58,16.95,166.39,180.6,0.68
1768089600,5,1075.1,0.0,16.16,86.81,18.7,170.87,185.02,0.63
1768093200,5,1050.73,0.0,16.69,84.35,23.21,165.36,179.62,0.45
1768096800,5,1051.4,0.12,19.24,79.69,24.49,160.59,175.47,0.69
1768100400,5,1012.23,1.13,20.32,81.28,26.15,151.07,166.31,1.06
1768104000,5,895.31,1.78,17.97,94.83,29.83,137.46,152.24,0.99
1768107600,5,880.72,2.04,16.97,106.01,30.48,138.37,153.54,1.2
1768111200,5,864.02,1.87,15.34,122.72,30.45,143.47,158.79,1.44
1768114800,5,762.15,1.21,11.12,147.6,28.41,139.53,153.28,1.38
1768118400,5,659.08,0.63,7.2,168.7,24.94,134.24,146.24,1.11
1768122000,5,596.66,0.36,5.24,180.17,22.45,130.97,141.93,0.78
1768125600,5,567.37,0.23,4.93,184.96,20.66,127.99,138.44,0.8
1768129200,5,561.0,0.11,6.04,180.87,19.27,124.64,134.96,1.17
1768132800,5,566.97,0.01,7.04,172.57,18.61,121.3,131.72,1.61
1768136400,5,591.4,0.0,7.49,163.06,18.16,120.08,131.12,2.16
1768140000,5,637.54,0.0,8.46,153.13,17.7,121.97,134.31,2.82
1768143600,5,690.5,0.0,9.27,144.61,17.78,126.76,140.52,3.09
1768147200,5,734.94,0.0,9.72,137.11,18.3,131.86,146.71,3.11
1768150800,5,786.41,0.0,10.17,130.55,18.63,138.7,154.3,2.95
1768154400,5,829.2,0.0,10.59,123.34,19.3,144.5,160.19,2.61
1768158000,5,869.08,0.0,11.32,113.97,20.44,147.99,163.59,2.31
1768161600,5,924.75,0.0,12.99,102.75,21.43,152.05,167.7,2.2
1768165200,5,963.55,0.0,14.71,91.7,23.37,152.89,168.27,2.15
1768168800,5,942.1,0.0,15.98,83.45,27.11,146.58,161.0,2.04
1768172400,5,932.83,0.0,17.44,76.16,28.66,141.38,155.37,1.99
1768176000,5,917.16,0.0,18.39,72.41,29.9,137.75,151.5,1.79
1768179600,5,895.41,0.0,18.83,71.23,31.13,134.42,148.4,1.64
1768183200,5,871.55,0.17,20.59,73.51,32.5,132.05,146.65,1.67
1768186800,5,830.46,1.39,20.25,82.85,33.79,130.22,145.31,1.58
1768190400,5,753.32,2.11,16.8,100.61,34.09,127.77,142.63,1.31
1768194000,5,733.36,2.17,14.72,116.52,32.79,131.0,146.03,1.44
1768197600,5,727.09,1.75,12.75,136.66,31.93,138.61,153.84,1.57
1768201200,5,662.68,1.0,8.82,163.35,28.68,138.85,152.71,1.37
1768204800,5,588.79,0.53,5.76,179.85,24.71,132.92,145.03,1.03
1768208400,5,548.69,0.34,4.63,187.81,22.79,128.23,139.43,0.91
1768212000,5,531.36,0.25,4.74,191.42,22.13,124.67,135.45,1.0
1768215600,5,534.81,0.13,6.08,187.79,22.38,122.77,133.55,1.34
1768219200,5,560.32,0.02,7.55,180.4,23.47,123.97,135.24,1.81
1768222800,5,604.23,0.0,8.08,170.77,24.36,128.05,140.37,2.48
1768226400,5,671.2,0.0,9.21,160.98,24.89,135.47,149.56,3.2
1768230000,5,738.97,0.0,10.35,151.6,25.62,144.71,160.63,3.45
1768233600,5,811.08,0.0,11.84,139.53,24.52,152.6,170.36,3.67
1768237200,5,911.42,0.0,14.16,125.27,21.94,161.26,181.23,4.08
1768240800,5,1009.9,0.0,16.41,111.34,19.69,169.54,190.95,3.85
1768244400,5,1087.9,0.0,18.19,99.23,18.17,175.0,196.76,3.1
1768248000,5,1151.53,0.0,19.7,90.15,17.89,179.15,200.28,2.37
1768251600,5,1193.18,0.0,20.83,83.87,19.19,180.82,200.64,1.79
1768255200,5,1141.37,0.0,19.81,82.35,25.75,174.53,192.2,1.14
1768258800,5,1145.67,0.0,20.65,74.58,29.96,171.99,188.79,1.02
1768262400,5,1132.48,0.0,21.12,68.97,33.69,168.49,184.63,0.86
1768266000,5,1097.35,0.0,21.22,66.66,37.2,163.23,179.22,0.78
1768269600,5,1081.62,0.48,23.3,68.39,39.65,160.04,176.48,0.86
1768273200,5,1059.07,2.19,22.94,77.82,43.13,157.66,174.49,0.9
1768276800,5,994.5,3.03,20.71,96.41,47.43,154.17,170.73,0.79
1768280400,5,972.56,3.01,19.03,116.14,47.35,157.55,174.25,0.96
1768284000,5,964.56,2.43,17.12,139.8,45.71,166.18,183.01,1.19
1768287600,5,795.91,1.31,11.34,169.05,38.19,148.45,162.12,1.22
1768291200,5,658.11,0.66,7.07,184.96,30.54,133.16,144.35,0.87
1768294800,5,594.67,0.41,5.54,192.09,26.64,125.85,135.95,0.79
1768298400,5,581.01,0.29,5.78,194.51,24.24,123.82,133.76,1.03
1768302000,5,596.52,0.15,7.48,188.0,22.27,123.17,133.53,1.59
1768305600,5,624.27,0.01,8.98,177.47,21.06,121.72,132.68,2.22
1768309200,5,658.68,0.0,9.35,166.04,20.41,120.53,132.34,2.86
1768312800,5,709.0,0.0,10.08,155.1,20.38,122.68,135.75,3.32
1768316400,5,762.2,0.0,10.79,146.22,21.42,127.5,141.76,3.39
1768320000,5,794.83,0.0,11.53,136.77,22.69,129.42,144.52,3.15
1768323600,5,869.0,0.0,13.08,125.38,22.2,136.7,153.27,3.24
1768327200,5,943.64,0.0,14.33,115.53,21.95,145.27,162.72,3.17
1768330800,5,1016.85,0.0,15.24,106.69,21.88,154.74,172.64,2.94
1768334400,5,1095.85,0.0,16.16,99.22,22.3,165.54,183.56,2.8
1768338000,5,1169.74,0.0,17.16,92.98,25.09,176.59,194.19,2.43
1768341600,5,1164.16,0.0,17.0,90.07,38.88,180.09,196.69,1.33
1768345200,5,1217.82,0.0,19.16,79.17,45.86,186.35,202.92,1.05
1768348800,5,1247.42,0.0,20.97,70.34,49.2,189.51,206.0,0.79
1768352400,5,1218.64,0.0,21.6,67.23,52.03,185.73,202.22,0.61
1768356000,5,1195.15,0.22,24.2,69.11,51.74,181.87,198.8,0.73
1768359600,5,1165.58,1.92,25.06,79.17,52.71,177.74,195.07,0.92
1768363200,5,1107.79,3.21,23.2,96.78,55.72,173.12,190.46,0.98
1768366800,5,1064.15,3.28,21.5,117.76,56.76,172.39,189.74,1.11
1768370400,5,1035.78,2.7,19.25,142.27,55.52,177.18,194.6,1.24
1768374000,5,885.03,1.53,13.48,175.13,49.37,166.64,181.87,1.19
1768377600,5,774.64,0.82,9.15,196.07,42.02,158.04,171.53,1.26
1768381200,5,723.81,0.5,7.26,207.13,37.39,154.39,167.09,1.38
1768384800,5,713.92,0.32,7.19,211.52,34.01,154.18,166.76,1.55
1768388400,5,726.81,0.14,8.51,206.05,30.42,153.43,166.31,1.97
1768392000,5,747.15,0.01,9.37,195.6,27.29,151.26,164.56,2.46
1768395600,5,781.53,0.0,9.27,183.83,24.65,151.78,165.93,2.84
1768399200,5,840.43,0.0,10.05,172.2,22.64,155.65,171.26,3.34
1768402800,5,907.52,0.0,10.99,160.27,21.34,160.99,178.18,3.7
1768406400,5,960.78,0.0,11.74,148.15,20.79,165.08,183.46,3.63
1768410000,5,1021.08,0.0,12.71,136.53,20.17,169.9,189.49,3.57
1768413600,5,1078.34,0.0,13.58,125.1,19.86,174.64,194.85,3.33
1768417200,5,1101.7,0.0,14.16,114.12,19.84,174.26,194.28,2.96
1768420800,5,1142.06,0.0,14.9,104.43,19.57,176.47,196.16,2.67
1768424400,5,1183.73,0.0,15.62,97.43,19.94,180.63,199.62,2.37
1768428000,5,1175.74,0.0,15.14,95.07,22.97,182.04,199.41,1.55
1768431600,5,1179.58,0.0,15.47,92.64,28.56,185.17,201.36,1.02
1768435200,5,1206.59,0.0,17.07,86.95,35.79,190.27,205.94,0.77
1768438800,5,1191.97,0.0,18.22,82.53,49.67,190.48,206.58,0.48
1768442400,5,1228.14,0.13,21.99,76.13,50.83,196.01,213.44,0.63
1768446000,5,1246.24,1.45,24.58,78.24,49.75,200.23,218.89,0.94
1768449600,5,1199.41,2.84,23.36,92.01,50.52,199.21,218.38,1.12
1768453200,5,1139.43,3.04,21.55,113.82,50.97,198.38,217.65,1.28
1768456800,5,1093.42,2.51,19.12,141.38,51.06,201.79,221.01,1.39
1768460400,5,883.16,1.34,12.47,176.14,44.82,178.78,194.66,1.19
1768464000,5,711.63,0.66,7.47,193.8,35.62,153.68,166.57,1.32
1768467600,5,623.18,0.39,5.55,199.92,30.18,139.55,150.84,1.14
1768471200,5,569.25,0.26,5.34,199.01,26.29,127.72,137.96,1.09
1768474800,5,558.3,0.13,6.67,190.74,23.56,120.59,130.69,1.49
1768478400,5,574.4,0.01,7.96,179.83,21.86,116.86,127.35,1.98
1768482000,5,608.42,0.0,8.46,168.62,20.89,116.31,127.67,2.45
1768485600,5,665.11,0.0,9.34,158.64,20.65,120.52,133.31,2.79
1768489200,5,731.37,0.0,10.24,149.33,21.14,127.86,142.11,2.86
1768492800,5,792.17,0.0,11.03,139.79,21.55,134.61,150.1,2.83
1768496400,5,858.55,0.0,12.11,130.61,21.53,141.1,157.85,2.92
1768500000,5,907.24,0.0,12.76,122.31,21.61,145.89,162.91,2.63
1768503600,5,937.67,0.0,13.09,114.47,21.73,148.79,165.57,2.24
1768507200,5,973.56,0.0,13.54,108.44,21.81,152.09,168.54,2.06
1768510800,5,1003.45,0.0,13.95,103.91,23.05,156.41,172.36,1.76
1768514400,5,1005.73,0.0,13.81,101.78,29.89,158.71,174.06,1.16
1768518000,5,1085.15,0.0,16.19,91.33,37.06,168.07,183.82,0.98
1768521600,5,1172.84,0.0,19.06,80.07,46.16,179.28,195.68,0.72
1768525200,5,1214.77,0.0,21.19,72.32,55.95,186.91,204.27,0.52
1768528800,5,1256.47,0.2,25.15,69.0,55.53,196.09,214.8,0.67
1768532400,5,1267.61,1.91,26.71,76.07,53.63,203.31,223.18,0.88
1768536000,5,1216.31,3.28,24.3,94.47,53.96,205.64,225.96,1.02
1768539600,5,1159.05,3.26,21.64,120.96,53.55,209.21,229.68,1.13
1768543200,5,1118.42,2.47,18.54,154.68,52.77,218.37,238.96,1.18
1768546800,5,964.11,1.29,12.33,195.24,48.36,208.82,226.99,1.04
1768550400,5,861.48,0.69,8.27,217.91,41.18,198.92,215.26,1.2
1768554000,5,810.16,0.42,6.67,229.52,36.74,192.55,207.98,1.36
1768557600,5,796.43,0.28,6.8,233.29,33.59,189.98,205.18,1.59
1768561200,5,808.87,0.13,8.09,227.27,30.27,188.64,203.93,2.02
1768564800,5,831.87,0.01,8.86,217.13,27.48,187.27,202.75,2.47
1768568400,5,869.63,0.0,8.68,205.48,24.75,188.99,205.15,2.76
1768572000,5,932.37,0.0,9.54,192.17,22.23,193.51,211.22,3.24
1768575600,5,1004.73,0.0,10.65,177.93,20.44,198.16,217.7,3.64
1768579200,5,1051.08,0.0,11.55,162.83,19.3,197.34,218.46,3.74
1768582800,5,1122.9,0.0,12.61,150.12,18.51,202.93,225.54,3.68
1768586400,5,1194.63,0.0,13.6,138.25,18.16,209.84,233.28,3.3
1768590000,5,1249.68,0.0,14.17,127.49,18.22,216.15,239.61,2.7
1768593600,5,1302.27,0.0,14.71,118.0,17.86,223.79,247.01,2.16
1768597200,5,1360.29,0.0,15.66,109.11,17.17,232.15,254.99,1.72
1768600800,5,1412.86,0.0,17.11,99.97,15.87,238.99,261.23,1.4
1768604400,5,1462.67,0.0,18.61,92.33,14.62,246.21,267.6,1.18
1768608000,5,1484.14,0.0,19.15,87.96,14.27,252.74,273.01,0.83
1768611600,5,1418.63,0.0,17.49,91.51,16.63,251.31,270.35,0.35
1768615200,5,1419.16,0.34,19.11,91.98,18.26,254.73,273.96,0.35
1768618800,5,1428.7,1.31,20.12,95.32,20.77,259.14,278.91,0.37
1768622400,5,1375.65,1.96,19.2,109.22,25.58,256.99,276.8,0.36
1768626000,5,1361.54,1.99,17.84,130.98,27.49,264.39,284.76,0.55
1768629600,5,1359.3,1.51,15.69,161.99,28.32,281.44,302.3,0.87
1768633200,5,1215.95,0.87,11.11,194.82,28.16,280.84,299.81,0.84
1768636800,5,1138.04,0.51,8.28,216.75,26.72,284.25,302.11,0.79
1768640400,5,1093.89,0.33,7.33,230.3,26.48,286.44,303.75,0.81
1768644000,5,1074.34,0.2,7.86,235.28,25.92,287.23,304.44,0.88
1768647600,5,1071.88,0.08,9.26,230.92,24.73,286.89,304.2,1.09
1768651200,5,1073.96,0.01,9.52,222.75,23.89,285.61,303.04,1.27
1768654800,5,1071.63,0.0,8.34,212.34,22.51,283.04,300.62,1.24
1768658400,5,1076.64,0.0,7.79,200.51,20.06,281.37,299.28,1.09
1768662000,5,1087.89,0.0,7.59,188.35,17.24,278.56,296.74,1.16
1768665600,5,1102.2,0.0,7.63,176.39,14.88,275.84,294.36,1.22
1768669200,5,1141.92,0.0,8.12,164.44,13.51,277.84,297.17,1.37
1768672800,5,1200.5,0.0,8.84,152.56,12.89,281.61,301.78,1.46
1768676400,5,1262.14,0.0,9.46,140.42,12.64,284.49,305.44,1.6
1768680000,5,1321.73,0.0,10.04,129.01,12.03,287.75,309.24,1.56
1768683600,5,1384.32,0.0,10.83,117.94,11.43,291.08,313.03,1.43
1768687200,5,1458.21,0.0,12.29,105.9,10.83,294.42,316.89,1.38
1768690800,5,1547.13,0.0,14.34,94.19,10.36,298.88,321.99,1.45
1768694400,5,1628.75,0.0,16.61,84.87,10.51,303.15,326.69,1.41
1768698000,5,1696.22,0.0,19.03,78.23,11.72,305.3,329.49,1.48
1768701600,5,1772.9,0.19,21.94,72.6,12.84,309.16,334.29,1.81
1768705200,5,1811.77,1.62,21.96,76.89,15.17,312.63,338.09,2.09
1768708800,5,1591.59,1.71,17.18,110.76,28.52,297.53,319.99,1.14
1768712400,5,1537.2,1.52,14.84,141.26,33.64,303.53,325.76,1.15
1768716000,5,1535.5,1.1,12.67,176.91,36.43,323.03,345.56,1.39
1768719600,5,1404.43,0.67,9.31,213.5,37.78,322.48,343.27,1.34
1768723200,5,1340.04,0.42,7.43,237.99,37.45,329.52,349.49,1.38
1768726800,5,1293.99,0.28,6.95,253.56,38.11,331.76,351.16,1.38
1768730400,5,1260.37,0.19,7.65,258.88,37.64,329.0,348.03,1.58
1768734000,5,1253.84,0.08,9.19,253.28,36.57,325.76,344.74,2.01
1768737600,5,1262.59,0.01,9.57,243.98,36.36,324.15,343.35,2.31
1768741200,5,1264.29,0.0,8.54,231.82,34.67,321.12,340.56,2.34
1768744800,5,1270.63,0.0,8.11,219.85,31.56,317.79,337.57,2.42
1768748400,5,1285.13,0.0,7.94,208.37,28.74,315.71,335.77,2.44
1768752000,5,1294.71,0.0,7.83,197.69,26.39,313.14,333.33,2.31
1768755600,5,1324.82,0.0,8.27,186.05,23.65,313.69,334.56,2.21
1768759200,5,1374.28,0.0,8.98,172.67,21.04,315.3,337.0,2.01
1768762800,5,1433.35,0.0,9.84,157.94,18.88,318.05,340.74,1.86
1768766400,5,1504.43,0.0,10.83,143.78,17.25,324.55,348.4,1.74
1768770000,5,1577.04,0.0,11.86,129.86,16.08,332.29,357.21,1.49
1768773600,5,1655.25,0.0,13.25,115.01,14.93,341.52,367.54,1.36
1768777200,5,1754.71,0.0,15.05,100.25,13.54,355.32,382.48,1.29
1768780800,5,1856.44,0.0,17.11,86.97,12.48,370.02,398.23,1.27
1768784400,5,1942.17,0.0,19.56,75.05,12.2,379.52,409.11,1.56
1768788000,5,2031.61,0.19,22.74,66.61,13.1,387.49,418.69,2.07
1768791600,5,2082.14,1.6,23.39,69.99,15.76,394.8,426.87,2.43
1768795200,5,1966.54,2.1,20.14,100.62,24.45,390.64,420.61,2.1
1768798800,5,1867.67,1.6,16.95,140.55,30.12,395.67,424.2,1.91
1768802400,5,1809.22,0.99,13.47,187.21,34.19,412.35,440.06,1.87
1768806000,5,1765.53,0.59,10.3,232.07,37.11,433.68,460.71,1.94
1768809600,5,1721.14,0.38,8.3,259.49,37.05,447.84,474.15,2.0
1768813200,5,1695.0,0.27,7.86,273.28,36.26,454.32,480.11,2.24
1768816800,5,1691.35,0.18,8.59,274.04,33.84,458.02,483.49,2.52
1768820400,5,1693.45,0.07,9.84,262.93,29.41,458.73,483.91,2.47
1768824000,5,1675.96,0.01,9.58,247.99,25.46,451.71,476.21,2.24
1768827600,5,1627.5,0.0,7.91,234.14,22.79,438.22,461.79,1.83
1768831200,5,1575.04,0.0,6.8,224.25,21.25,423.84,446.59,1.61
1768834800,5,1506.86,0.0,5.92,215.27,19.88,406.06,427.55,1.31
1768838400,5,1421.95,0.0,5.26,206.67,18.7,384.1,404.05,1.12
1768842000,5,1357.86,0.0,4.99,198.37,17.45,366.33,385.0,1.06
1768845600,5,1317.52,0.0,4.79,189.76,15.98,353.54,370.78,1.0
1768849200,5,1296.86,0.0,4.68,180.86,14.57,346.02,362.11,0.93
1768852800,5,1304.31,0.0,4.72,171.95,13.34,345.07,360.55,0.95
1768856400,5,1344.02,0.0,5.05,162.72,12.27,350.47,365.96,0.94
1768860000,5,1423.22,0.0,5.8,149.54,11.14,361.2,377.43,1.14
1768863600,5,1533.43,0.0,7.04,134.46,10.08,376.6,394.18,1.36
1768867200,5,1665.22,0.0,8.79,118.75,9.3,392.46,411.65,1.59
1768870800,5,1805.07,0.0,11.4,103.82,9.32,404.91,426.33,1.93
1768874400,5,1928.86,0.07,14.92,93.86,10.48,413.96,437.9,2.43
1768878000,5,2005.63,0.77,17.1,95.13,13.39,418.87,444.74,2.77
1768881600,5,1993.22,1.36,16.24,116.3,19.45,420.99,447.52,2.46
1768885200,5,2010.3,1.28,14.79,146.2,22.78,433.52,460.98,2.54
1768888800,5,2038.7,0.91,12.74,185.11,24.8,458.42,486.96,2.93
1768892400,5,2050.57,0.58,10.44,224.0,26.8,487.34,516.49,3.15
1768896000,5,1992.66,0.37,8.68,243.15,26.21,494.71,523.08,3.09
1768899600,5,1910.53,0.25,8.13,248.06,25.44,486.61,513.93,3.03
1768903200,5,1829.91,0.16,8.55,242.75,24.66,470.83,497.13,2.91
1768906800,5,1766.77,0.06,9.51,230.16,22.62,453.89,479.28,2.84
1768910400,5,1723.07,0.0,9.48,217.7,20.92,441.84,466.58,2.43
1768914000,5,1687.22,0.0,8.34,207.99,20.14,431.49,455.9,2.01
1768917600,5,1666.45,0.0,7.68,200.96,20.18,424.97,449.68,1.77
1768921200,5,1648.06,0.0,7.25,195.1,20.17,419.26,444.25,1.75
1768924800,5,1625.23,0.0,6.82,189.84,19.78,414.48,439.35,1.71
1768928400,5,1599.87,0.0,6.18,187.23,19.03,412.83,436.93,1.49
1768932000,5,1559.16,0.0,5.26,187.44,18.53,410.55,433.06,1.14
1768935600,5,1511.07,0.0,4.46,189.18,18.48,406.68,427.58,0.88
1768939200,5,1479.07,0.0,4.18,187.06,17.34,402.82,422.69,0.8
1768942800,5,1471.04,0.0,4.3,179.84,15.33,399.6,418.78,0.84
1768946400,5,1483.11,0.0,4.75,167.61,13.38,394.69,413.55,0.96
1768950000,5,1520.63,0.0,5.42,153.02,11.85,390.95,410.01,1.1
1768953600,5,1573.18,0.0,6.5,137.11,10.67,387.49,407.21,1.21
1768957200,5,1654.86,0.0,8.58,120.67,10.23,383.92,405.41,1.55
1768960800,5,1772.84,0.05,11.96,106.78,10.74,384.52,408.73,1.97
1768964400,5,1899.06,0.55,15.23,101.48,12.74,389.97,416.8,2.28
1768968000,5,1873.25,0.95,14.9,121.9,22.27,388.48,415.59,1.73
1768971600,5,1884.9,1.03,14.58,146.31,28.51,397.14,425.28,2.09
1768975200,5,1934.2,0.84,13.92,179.97,33.33,421.25,450.86,2.63
1768978800,5,1987.6,0.61,12.34,218.32,35.67,453.68,484.51,3.07
1768982400,5,1966.65,0.42,10.61,242.53,34.72,470.45,501.22,3.21
1768986000,5,1966.22,0.29,10.27,256.75,34.42,484.84,515.68,3.38
1768989600,5,1986.17,0.17,11.07,261.38,34.22,498.02,529.11,3.43
1768993200,5,2005.12,0.06,12.12,256.31,31.84,504.73,535.73,3.32
1768996800,5,2009.78,0.0,11.21,247.85,29.04,507.46,537.71,2.77
1769000400,5,1974.9,0.0,8.79,239.69,26.96,501.45,530.41,2.2
1769004000,5,1922.35,0.0,7.4,231.63,25.13,488.79,516.62,1.9
1769007600,5,1846.48,0.0,6.6,222.63,23.24,468.33,494.84,1.82
1769011200,5,1746.43,0.0,6.09,212.29,21.23,441.89,466.87,1.76
1769014800,5,1668.69,0.0,5.7,202.31,18.74,421.64,445.21,1.63
1769018400,5,1610.98,0.0,5.23,192.1,15.83,406.67,428.65,1.64
1769022000,5,1569.23,0.0,4.83,182.15,13.52,396.4,417.08,1.56
1769025600,5,1575.88,0.0,5.11,171.65,12.11,395.45,415.71,1.45
1769029200,5,1642.19,0.0,6.38,156.44,10.96,398.26,418.95,1.39
1769032800,5,1700.4,0.0,7.84,138.37,10.57,392.69,413.55,1.37
1769036400,5,1750.01,0.0,9.55,122.54,11.05,384.69,405.96,1.45
1769040000,5,1834.04,0.0,12.68,106.15,12.31,380.03,402.82,1.69
1769043600,5,1807.5,0.0,17.05,95.36,24.28,356.2,381.02,1.47
1769047200,5,1807.99,0.1,23.48,81.52,33.28,338.93,365.97,1.52
1769050800,5,1779.94,1.07,28.88,75.04,39.01,321.3,349.84,1.88
1769054400,5,1703.06,2.56,30.05,83.78,41.2,301.15,330.17,2.36
1769058000,5,1629.47,3.09,29.08,106.13,39.97,288.39,317.68,2.96
1769061600,5,1548.22,2.53,26.13,140.87,38.76,285.48,314.47,3.39
1769065200,5,1377.47,1.52,19.75,181.94,38.11,279.85,306.41,2.94
1769068800,5,1255.23,0.84,14.4,212.26,36.1,281.24,305.96,2.52
1769072400,5,1154.22,0.49,11.36,228.2,34.45,276.32,299.46,2.13
1769076000,5,1090.71,0.3,10.75,230.29,32.32,267.13,289.22,2.15
1769079600,5,1070.74,0.12,11.97,221.67,29.76,258.8,280.43,2.66
1769083200,5,1072.95,0.01,12.38,208.58,27.74,251.88,273.42,3.31
1769086800,5,1074.37,0.0,11.1,193.33,25.88,245.23,266.93,3.71
1769090400,5,1079.78,0.0,10.62,177.96,23.6,239.27,261.61,3.92
1769094000,5,1095.03,0.0,10.71,164.23,20.76,235.8,259.0,3.63
1769097600,5,1115.55,0.0,11.12,151.21,17.79,231.32,255.26,3.36
1769101200,5,1156.73,0.0,12.04,138.81,15.87,230.11,255.05,3.29
1769104800,5,1203.59,0.0,13.09,126.27,14.92,227.82,253.32,3.18
1769108400,5,1218.22,0.0,13.34,116.67,15.52,223.55,248.73,2.77
1769112000,5,1231.38,0.0,13.15,109.16,15.25,220.87,245.69,2.46
1769115600,5,1234.41,0.0,12.66,102.62,14.66,217.76,242.08,2.13
1769119200,5,1238.21,0.0,12.34,96.42,13.98,214.85,238.75,1.96
1769122800,5,1260.7,0.0,12.88,90.01,13.14,213.12,236.83,2.0
1769126400,5,1299.03,0.0,14.52,82.75,12.57,212.66,236.65,2.31
1769130000,5,1352.0,0.0,17.46,74.91,12.47,210.45,235.57,2.9
1769133600,5,1427.11,0.29,21.59,67.91,13.01,211.02,238.21,3.6
1769137200,5,1509.55,2.39,22.92,70.07,14.64,215.28,244.35,4.34
1769140800,5,1479.09,3.29,21.91,90.98,20.11,217.43,245.61,4.36
1769144400,5,1431.74,2.65,20.22,121.86,24.0,227.33,254.28,4.14
1769148000,5,1402.1,1.64,17.2,163.49,26.82,250.62,276.76,3.75
1769151600,5,1385.76,0.9,13.27,209.48,29.31,284.96,310.58,3.38
1769155200,5,1375.3,0.51,10.03,243.65,29.37,316.29,341.7,3.26
